,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
75315,Teacher,None,Stole a high school computer lab pass,Electric Car,Blockchain Engineer,11,12,4981,8,12,5260,4,508,5,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Khaki Oxford with Pocket,Stubble,Black,Updo Bun,White Light Rain
75316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75331,Promising Pupil,None,Read the Bitcoin white paper twice,Go-Kart,Electrician,7,10,128,4,8,35555,7,777,14,1,1,Black Leather Briefcase,,,,Two Rings,Black Leather Shoes with Laces,Navy Slacks,Olive Oxford with Buttons,,Dark Brown,Long Messy,White Light Rain
75332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75333,Disciple,None,Pretty good with GW Basic,Pragmatic Coupe,Unemployed,10,9,777,6,10,52968,8,777,14,1,1,Lunchbox,,,,,White Leather Sneaker with Grey Sole,Khaki,Navy Blazer with Striped Shirt and No Tie,Mustache,Light Brown,Straight Sideswept Fringe,White Light Rain
75334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75337,Teacher,None,Memorized the IT desk number,Pragmatic Coupe,Unemployed,11,5,516,5,10,52968,8,777,14,1,1,Lunchbox,Stud Earring,,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Navy Oxford with Pocket,,Auburn,Low Ponytail,White Light Rain
75338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75341,Disciple,None,Accidentally replied all,Pragmatic Coupe,Marketing Intern,10,4,84059,11,10,92000,10,610,7,1,1,Black Smartphone,,Silver Aviators,,,Brown Leather Shoes with Laces,Navy Slacks,Navy Blazer with Striped Shirt and No Tie,,Blonde,Straight Sideswept Fringe,White Light Rain
75342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75343,Teacher,None,Subscribed to 2600,Low Rider,Day Trader,11,11,51,3,11,22576,6,661,8,1,1,Black Smartphone,Stud Earring,Black Books,,Two Rings,Brown Leather Shoes with Laces,Light-Wash Denim,Gray Oxford with Pocket,,Blonde,Updo Bun,White Medium Rain
75344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75347,Master,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Night Shift Supervisor,12,10,516,5,10,303303,13,699,9,1,1,Black Leather Briefcase,,,Tan Worker's Cap,Ring One Blue,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Khaki Oxford with Pocket,Mustache,Black,Buzz Cut,White Light Rain
75348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75350,Promising Pupil,None,Read the Bitcoin white paper twice,Low Rider,Unemployed,7,10,12453,9,11,303303,13,699,9,1,1,Black Leather Briefcase,,Black Books,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and No Tie,,Black,Straight Sideswept Fringe,White Medium Rain
75351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75352,Disciple,None,Read the Bitcoin white paper twice,Electric Car,Unemployed,10,10,355555,12,12,22576,6,457,4,1,1,,,Silver Aviators,,,Tan Suede Workboot with Tan Sole,Khaki Slacks,Navy Oxford with Pocket,Beard,Dark Brown,Short Coil,White Light Rain
75353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75354,Master,None,Stole a high school computer lab pass,Retired Mail Truck,Compliance Officer,12,12,84059,11,7,10098,5,791,15,1,1,,,,Navy Blue Worker's Cap,,White Canvas Sneaker with White Sole,Khaki Slacks,Olive Oxford with Pocket,,Auburn,,White Medium Rain
75355,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Unemployed,11,10,4981,8,10,52968,8,711,10,1,1,,,Black Books,,Ring One Blue,Black Leather Shoes with Laces,Charcoal Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,Stubble,Black,Short Afro Fade,White Light Rain
75356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75359,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Project Manager,10,11,777,6,10,35555,7,559,6,1,1,,,Silver Aviators,,,Black Leather Shoes with Laces,Gray Slacks,Navy Blazer with Striped Shirt and No Tie,,Auburn,,White Medium Rain
75360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75380,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75394,Disciple,None,Stole a high school computer lab pass,Low Rider,Project Manager,10,12,128,4,11,22576,6,610,7,1,1,,,Black Books,Navy Blue Worker's Cap,Two Rings,Brown Leather Shoes with Laces,Gray Slacks,Olive Oxford with Buttons,,Black,,White Light Rain
75395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75396,Teacher,None,Subscribed to 2600,70's Hatchback,Marketing Intern,11,11,12453,9,9,303303,13,508,5,1,1,,,Black Books,Tan Worker's Cap,,Tan Suede Workboot with Tan Sole,Navy Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Auburn,,White Heavy Rain
75397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75398,Disciple,None,Subscribed to 2600,Low Rider,Talent Agent,10,11,777,6,11,76302,9,753,13,1,1,Black Smartphone,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,Dark-Wash Denim,Khaki Oxford with Buttons,,Light Brown,Short Pixie,White Light Rain
75399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75400,Master,None,Earned an MIT Computer Sciences Diploma,Retired Mail Truck,Sales Associate,12,14,31133,10,7,52968,8,753,13,1,1,Lunchbox,,Silver Aviators,,,Redbrown Leather Workboot with Brown Sole,Khaki,Blue Longsleeve,,Light Grey,Straight Sideswept Fringe,White Light Rain
75401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75418,Master,None,Read the Bitcoin white paper twice,Low Rider,Utility Worker,12,10,31133,10,11,777,2,508,5,1,1,Brown Leather Briefcase,Stud Earring,,,,Brown Leather Shoes with Laces,Charcoal Slacks,Gray Oxford with Buttons,,Dark Brown,Short Messy,White Light Rain
75419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75426,Disciple,None,Pretty good with GW Basic,Pragmatic Coupe,Bookkeeper,10,9,516,5,10,22576,6,711,10,1,1,Light Blue Smartphone,,Black Books,,,Brown Leather Shoes with Laces,Blue Denim,Light Gray Cardigan with Off-White Oxford Shirt,,Dark Brown,Straight Sideswept Fringe,White Heavy Rain
75427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75429,Disciple,None,Pretty good with GW Basic,Pragmatic Coupe,Receptionist,10,9,4981,8,10,35555,7,508,5,1,1,Black Leather Briefcase,,Black Books,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Navy Oxford with Pocket,,Light Brown,,White Light Rain
75430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75450,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75457,Teacher,None,Pretty good with GW Basic,Low Rider,Customer Service Representative,11,9,20,2,11,35555,7,739,12,1,1,Black Smartphone,,,,,Tan Suede Workboot with Tan Sole,Navy Slacks,Navy Blazer with Striped Shirt and No Tie,,Blonde,Short Afro Fade,White Light Rain
75458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75465,Disciple,None,Stole a high school computer lab pass,Pragmatic Coupe,Electrician,10,12,355555,12,10,92000,10,739,12,1,1,,,Silver Aviators,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Navy Oxford with Tie,,Light Brown,,White Light Rain
75466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75470,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75475,Teacher,None,Pretty good with GW Basic,Pragmatic Coupe,Compliance Officer,11,9,4981,8,10,35555,7,559,6,1,1,Black Leather Briefcase,Stud Earring,,,,Brown Leather Shoes with Laces,Charcoal Slacks,Gray Blazer with Black Shirt and No Tie,Thin,Light Brown,Short Messy,White Light Rain
75476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75478,Teacher,None,Pretty good with GW Basic,Pragmatic Coupe,Talent Agent,11,9,1993,7,10,35555,7,850,20,1,1,Black Leather Briefcase,,Silver Aviators,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Khaki Oxford with Pocket,,Auburn,Straight Sideswept Fringe,White Light Rain
75479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75480,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75488,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Bookkeeper,11,10,20,2,10,1426,3,739,12,1,1,,,Silver Aviators,,,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Khaki Oxford with Tie and Pocket,,Light Brown,Short Coil,White Light Rain
75489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75504,New Apprentice,None,Stole a high school computer lab pass,Back of Rusty Pickup Truck,Media Executive,6,12,1993,7,3,10098,5,699,9,1,1,Lunchbox,,,,,White Canvas Sneaker with White Sole,Gray Slacks,Tan Blazer with Off-White Shirt and No Tie,Stubble,Light Grey,Short Messy,White Light Rain
75505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75510,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75516,Zen Master,None,Stole a high school computer lab pass,70's Hatchback,Money Printing Machine Operator,14,12,1993,7,9,101101,11,559,6,1,1,Brown Leather Briefcase,,,,,White Leather Sneaker with Grey Sole,Gray Slacks,Dark Gray Longsleeve,,Light Brown,Long Messy,White Medium Rain
75517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75520,Disciple,None,Stole a high school computer lab pass,Pragmatic Coupe,Legal Assistant,10,12,1993,7,10,22576,6,791,15,1,1,Blue Lunchbox,,Rosegold Aviators,,,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Oxford with Tie,,Black,Long Afro,White Light Rain
75521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75524,Master,None,Subscribed to 2600,70's Hatchback,Blockchain Engineer,12,11,4981,8,9,22576,6,661,8,1,1,Black Leather Briefcase,,Black Books,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Dark Gray Longsleeve,,Black,Short Updo,White Light Rain
75525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75532,Disciple,None,Stole a high school computer lab pass,Three Wheel Roadster,Utility Worker,10,12,516,5,13,52968,8,711,10,1,1,Black Leather Briefcase,Stud Earring,,Tan Worker's Cap,,White Canvas Sneaker with White Sole,Gray Slacks,Olive Oxford with Tie and Pocket,Mustache,Black,,White Medium Rain
75533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75540,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75545,Grandmaster,None,Subscribed to 2600,Pragmatic Coupe,Customer Service Representative,13,11,4981,8,10,52968,8,777,14,1,1,Lunchbox,,,,Two Rings,Black Suede Chelseas with Brown Sole,Navy Slacks,Dark Gray Cardigan with Light Gray Longsleeve Shirt,,Light Brown,Long Messy,White Medium Rain
75546,Teacher,None,Got caught hacking your grades,Brand New Ice Cream Truck,Talent Agent,11,13,128,4,14,76302,9,753,13,1,1,Black Leather Briefcase,,,,,Redbrown Leather Workboot with Brown Sole,Light-Wash Denim,Gray Blazer with Black Shirt and No Tie,,Blonde,Short Afro Fade,White Medium Rain
75547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75548,Disciple,None,Watched a hacking tutorial video by a 13 year old,70's Hatchback,Electrician,10,8,1993,7,9,35555,7,559,6,1,1,Black Leather Briefcase,,,,,White Leather Sneaker with Grey Sole,Khaki Slacks,Khaki Oxford with Pocket,Thin,Black,Short Afro Fade,White Medium Rain
75549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75551,Expanding Brain,None,Pretty good with GW Basic,Electric Car,Customer Service Representative,16,9,1993,7,12,35555,7,777,14,1,1,Black Smartphone,,Silver Aviators,,,Black Suede Chelseas with Brown Sole,,Denim Jumpsuit,,Light Brown,Low Ponytail,White Heavy Rain
75552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75553,Master,None,Subscribed to 2600,Three Wheel Roadster,Talent Agent,12,11,1993,7,13,52968,8,661,8,1,1,,,Silver Aviators,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Dark Gray Longsleeve,,Black,,White Medium Rain
75554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75560,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75561,Disciple,None,Memorized the IT desk number,Pragmatic Coupe,Night Shift Supervisor,10,5,516,5,10,52968,8,699,9,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Khaki,Brown Cardigan with Off-White Longsleeve Shirt,Stubble,Black,Short Coil,White Light Rain
75562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75570,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75582,New Apprentice,None,Subscribed to 2600,Low Rider,Media Executive,6,11,777,6,11,22576,6,559,6,1,1,Black Smartphone,,Black Books,Tan Worker's Cap,Two Rings,Brown Leather Shoes with Laces,Navy Slacks,Olive Oxford with Buttons,,Auburn,,White Light Rain
75583,Graduate,None,Subscribed to 2600,70's Hatchback,Custodian,9,11,0,1,9,35555,7,559,6,1,1,Brown Leather Briefcase,,Black Books,,,Brown Leather Shoes with Laces,Gray Slacks,Blue Longsleeve,Thin,Black,Long Straight Bangs,White Light Rain
75584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75586,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Marketing Intern,10,11,1993,7,10,35555,7,457,4,1,1,,Stud Earring,,,,White Canvas Sneaker with White Sole,Gray Slacks,Blue Longsleeve,,Auburn,Low Ponytail,White Heavy Rain
75587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75590,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75592,Teacher,None,Subscribed to 2600,Electric Car,Unemployed,11,11,516,5,12,52968,8,711,10,1,1,Black Leather Briefcase,,Black Books,,,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Navy Blazer with Striped Shirt and No Tie,,Light Grey,Short Updo,White Medium Rain
75593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75595,Graduate,None,Read the Bitcoin white paper twice,Three Wheel Roadster,Bookkeeper,9,10,777,6,13,10098,5,661,8,1,1,Black Leather Briefcase,,,Purple Worker's Cap,,Black Suede Chelseas with Brown Sole,Gray Slacks,Navy Oxford with Tie,,Light Brown,,White Medium Rain
75596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75600,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75601,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75610,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75611,Graduate,None,Read the Bitcoin white paper twice,70's Hatchback,Night Shift Supervisor,9,10,51,3,9,35555,7,508,5,1,1,Light Blue Smartphone,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Blue Longsleeve,,Black,Long Messy,White Medium Rain
75612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
