,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
70316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70336,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Marketing Intern,11,10,1993,7,10,10098,5,753,13,1,1,,,Rosegold Aviators,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Olive Oxford with Buttons,Mustache,Dark Brown,Medium Curly Bob,White Medium Rain
70337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70339,Teacher,None,Subscribed to 2600,Pragmatic Coupe,NFT Collector,11,11,1993,7,10,35555,7,699,9,1,1,,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Khaki Oxford with Tie,,Auburn,Buzz Cut,White Light Rain
70340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70357,Budding Scholar,None,Read the Bitcoin white paper twice,Low Rider,Customer Service Representative,8,10,612791,13,11,10098,5,753,13,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Tan Blazer with Off-White Shirt and Tan Tie,,Black,,White Medium Rain
70358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70360,New Apprentice,None,Subscribed to 2600,Pragmatic Coupe,Talent Agent,6,11,12453,9,10,1426,3,725,11,1,1,Black Leather Briefcase,,,,Ring One Blue,White Canvas Sneaker with White Sole,Gray Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,Goatee,Black,Updo Bun,White Light Rain
70361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70368,Budding Scholar,None,Know your way around a spreadsheet,Pragmatic Coupe,Customer Service Representative,8,6,20,2,10,35555,7,725,11,1,1,Black Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Khaki Slacks,Gray Blazer with Black Shirt and No Tie,,Black,Short Afro Fade,White Medium Rain
70369,Disciple,None,Late 90’s computer that doesn't turn on,Retired Mail Truck,Night Shift Supervisor,10,1,12453,9,7,52968,8,508,5,1,1,,,Black Books,,,Tan Suede Workboot with Tan Sole,Light-Wash Denim,Light Gray Longsleeve,,Blonde,Medium Curly Bob,White Medium Rain
70370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70378,Guru,None,Read beginner’s guide to hacking - Y2K edition,Low Rider,Night Shift Supervisor,15,7,0,1,11,10098,5,699,9,1,1,,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and No Tie,,Auburn,Short Pixie,White Medium Rain
70379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70380,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70385,Graduate,None,"Ten monitors, dark room, hoodie",Electric Car,Customer Service Representative,9,15,777,6,12,76302,9,711,10,1,1,Brown Leather Briefcase,,Black Books,Purple Worker's Cap,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Khaki Oxford with Buttons,,Blonde,Buzz Cut,White Light Rain
70386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70388,Grandmaster,None,Got caught hacking your grades,Pragmatic Coupe,Assistant to the Regional Manager,13,13,84059,11,10,22576,6,699,9,1,1,,,,,,Black Suede Chelseas with Brown Sole,,Gray Jumpsuit,,Auburn,Straight Sideswept Fringe,White Heavy Rain
70389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70397,Grandmaster,None,Pretty good with GW Basic,Go-Kart,Assistant to the Regional Manager,13,9,1993,7,8,52968,8,610,7,1,1,Brown Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Olive Oxford with Pocket,Goatee,Light Brown,Short Updo,White Light Rain
70398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70405,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Blockchain Engineer,11,11,777,6,10,35555,7,725,11,1,1,Black Smartphone,,,,,Black Suede Chelseas with Brown Sole,,Gray Jumpsuit,,Black,Low Ponytail,White Heavy Rain
70406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70407,Disciple,None,Stole a high school computer lab pass,Low Rider,Compliance Officer,10,12,20,2,11,92000,10,699,9,1,1,Black Smartphone,,Black Books,,Two Rings,Brown Leather Shoes with Laces,Charcoal Slacks,Light Gray Longsleeve,,Black,Short Afro Fade,White Light Rain
70408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70411,Promising Pupil,None,Subscribed to 2600,Go-Kart,Legal Assistant,7,11,516,5,8,22576,6,805,16,1,1,,,,,,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Oxford with Tie and Pocket,,Light Brown,Short Afro Fade,White Light Rain
70412,Disciple,None,Stole a high school computer lab pass,Low Rider,Legal Assistant,10,12,1993,7,11,10098,5,711,10,1,1,Brown Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Khaki Oxford with Tie,,Black,Short Afro Fade,White Light Rain
70413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70415,Graduate,None,Read the Bitcoin white paper twice,Hooptie on Three Spares,Electrician,9,10,777,6,6,52968,8,711,10,1,1,Lunchbox,,,,,Brown Leather Shoes with Laces,Light-Wash Denim,Dark Gray Cardigan with Beige Oxford and No Tie,,Black,Straight Sideswept Fringe,White Medium Rain
70416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70417,Zen Master,None,Read the Bitcoin white paper twice,Retired Mail Truck,Night Shift Supervisor,14,10,84059,11,7,52968,8,739,12,1,1,Lunchbox,,,,,Brown Leather Shoes with Laces,Dark-Wash Denim,Olive Oxford with Tie,Thin,Light Grey,Short Coil,White Medium Rain
70418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70421,Guru,None,Subscribed to 2600,Low Rider,Legal Assistant,15,11,31133,10,11,22576,6,661,8,1,1,Brown Leather Briefcase,,Silver Aviators,,,Brown Leather Shoes with Laces,Khaki Slacks,Gray Blazer with Black Shirt and No Tie,,Blonde,Short Coil,White Light Rain
70422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70426,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Receptionist,11,11,84059,11,10,35555,7,791,15,1,1,Blue Lunchbox,,,,,White Canvas Sneaker with White Sole,Light-Wash Denim,Dark Gray Cardigan with Beige Longsleeve Shirt,,Light Grey,Long Messy,White Heavy Rain
70427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70442,Promising Pupil,None,"Ten monitors, dark room, hoodie",Pragmatic Coupe,Media Executive,7,15,1993,7,10,52968,8,739,12,1,1,Black Smartphone,Stud Earring,,Purple Worker's Cap,,Black Leather Shoes with Laces,Light-Wash Denim,Dark Gray Cardigan with Beige Oxford and No Tie,Goatee,Blonde,Buzz Cut,White Light Rain
70443,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Computer Programmer,11,10,1993,7,10,172581,12,739,12,1,1,Black Smartphone,,Black Books,Tan Worker's Cap,Two Rings,Brown Leather Shoes with Laces,Blue Denim,Khaki Oxford with Pocket,,Light Brown,,White Light Rain
70444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70450,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70459,Teacher,None,Subscribed to 2600,Retired Mail Truck,Assistant to the Regional Manager,11,11,20,2,7,35555,7,610,7,1,1,Black Smartphone,,Black Books,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Navy Oxford with Buttons,,Black,Long Afro,White Light Rain
70460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70466,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Project Manager,11,11,777,6,10,92000,10,711,10,1,1,Brown Leather Briefcase,,,Tan Worker's Cap,,Brown Leather Shoes with Laces,Gray Slacks,Olive Oxford with Tie,,Dark Brown,Buzz Cut,White Medium Rain
70467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70468,Disciple,None,Know your way around a spreadsheet,Pragmatic Coupe,Receptionist,10,6,12453,9,10,35555,7,791,15,1,1,Brown Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Navy Oxford with Buttons,,Black,Short Afro Fade,White Heavy Rain
70469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70470,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70471,Graduate,None,Read the Bitcoin white paper twice,Electric Car,Night Shift Supervisor,9,10,777,6,12,52968,8,725,11,1,1,Light Blue Smartphone,,,,,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Khaki Oxford with Tie,,Black,Updo Bun,White Medium Rain
70472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70475,Zen Master,None,Subscribed to 2600,Brand New Ice Cream Truck,Computer Programmer,14,11,1993,7,14,52968,8,777,14,1,1,Brown Leather Briefcase,,Silver Aviators,,,White Canvas Sneaker with White Sole,Light-Wash Denim,Tan Blazer with Off-White Shirt and No Tie,Stubble,Light Grey,Short Pixie,White Medium Rain
70476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70480,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70484,Master,None,Watched a hacking tutorial video by a 13 year old,Light-Up Folding Scooter,Project Manager,12,8,1993,7,5,22576,6,850,20,1,1,Black Smartphone,,Silver Aviators,,,Redbrown Leather Workboot with Brown Sole,Navy Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Black,Medium Curly Bob,White Heavy Rain
70485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70489,Grandmaster,None,Read the Bitcoin white paper twice,Electric Car,Legal Assistant,13,10,4981,8,12,52968,8,711,10,1,1,Brown Leather Briefcase,,Black Books,,,Black Leather Shoes with Laces,Navy Slacks,Olive Oxford with Buttons,,Black,,White Medium Rain
70490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70499,Graduate,None,Read the Bitcoin white paper twice,Low Rider,Utility Worker,9,10,1993,7,11,101101,11,725,11,1,1,Black Leather Briefcase,,,Navy Blue Worker's Cap,,Brown Leather Shoes with Laces,Charcoal Slacks,Olive Oxford with Buttons,,Light Brown,Buzz Cut,White Light Rain
70500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70502,Graduate,None,Earned an MIT Computer Sciences Diploma,Electric Car,Utility Worker,9,14,777,6,12,35555,7,699,9,1,1,Brown Leather Briefcase,,Black Books,,Two Rings,Redbrown Leather Workboot with Brown Sole,Dark-Wash Denim,Dark Gray Longsleeve,,Blonde,Short Pixie,White Light Rain
70503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70506,Grandmaster,None,Pretty good with GW Basic,Retired Mail Truck,Media Executive,13,9,4981,8,7,22576,6,725,11,1,1,Black Smartphone,,,,,Brown Leather Shoes with Laces,Blue Denim,Gray Blazer with Black Shirt and No Tie,,Light Brown,Straight Sideswept Fringe,White Light Rain
70507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70508,Graduate,None,Read the Bitcoin white paper twice,Low Rider,Unemployed,9,10,777,6,11,35555,7,777,14,1,1,,Stud Earring,,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Light Gray Longsleeve,,Blonde,Updo Bun,White Medium Rain
70509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70510,Disciple,None,"Ten monitors, dark room, hoodie",Pragmatic Coupe,Custodian,10,15,516,5,10,1216333,15,699,9,1,1,Lunchbox,,Silver Aviators,,,Redbrown Leather Workboot with Brown Sole,Gray Slacks,Olive Cardigan with Tan Oxford Shirt,,Light Brown,Short Coil,White Medium Rain
70511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70513,Willing Student,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Compliance Officer,5,10,128,4,10,10098,5,725,11,1,1,Black Leather Briefcase,,,,,Brown Leather Shoes with Laces,Gray Slacks,Gray Blazer with Black Shirt and Gray Tie,Mustache,Blonde,Short Coil,White Heavy Rain
70514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70520,Disciple,None,Subscribed to 2600,Go-Kart,Legal Assistant,10,11,777,6,8,35555,7,739,12,1,1,,,,Tan Worker's Cap,Two Rings,Brown Leather Shoes with Laces,Khaki Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,Stubble,Black,,White Heavy Rain
70521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70524,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Compliance Officer,11,10,777,6,10,101101,11,791,15,1,1,,,Black Books,Navy Blue Worker's Cap,,Black Leather Shoes with Laces,Navy Slacks,Olive Oxford with Tie and Pocket,Goatee,Light Brown,Buzz Cut,White Medium Rain
70525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70526,Grandmaster,None,Subscribed to 2600,Light-Up Folding Scooter,Legal Assistant,13,11,1993,7,5,1216333,15,753,13,1,1,Brown Leather Briefcase,,,,Two Rings,Black Leather Shoes with Laces,Khaki,Navy Blazer with Striped Shirt and No Tie,,Light Grey,Long Messy,White Light Rain
70527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70540,Master,None,Read the Bitcoin white paper twice,Low Rider,Legal Assistant,12,10,1993,7,11,76302,9,711,10,1,1,Brown Leather Briefcase,,,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Light Gray Cardigan with Beige Longsleeve Shirt,Stubble,Light Grey,Medium Curly Bob,White Heavy Rain
70541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70542,New Apprentice,None,Accidentally replied all,Low Rider,Money Printing Machine Operator,6,4,777,6,11,35555,7,739,12,1,1,,,Rosegold Aviators,,,Tan Suede Workboot with Tan Sole,Khaki Slacks,Khaki Oxford with Pocket,,Dark Brown,Buzz Cut,White Medium Rain
70543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70552,Graduate,None,Pretty good with GW Basic,Low Rider,Marketing Intern,9,9,777,6,11,101101,11,805,16,1,1,Black Leather Briefcase,,,,,Brown Leather Shoes with Laces,Khaki Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,Beard,Black,Short Coil,White Heavy Rain
70553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70560,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70564,Graduate,None,Subscribed to 2600,Low Rider,Day Trader,9,11,516,5,11,172581,12,739,12,1,1,Black Smartphone,,Black Books,,Two Rings,Black Leather Shoes with Laces,Navy Slacks,Navy Blazer with Striped Shirt and No Tie,Mustache,Light Brown,Short Coil,White Heavy Rain
70565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70570,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70571,Graduate,None,Got caught hacking your grades,Go-Kart,Legal Assistant,9,13,777,6,8,10098,5,661,8,1,1,Lunchbox,,,,,White Canvas Sneaker with White Sole,Light-Wash Denim,Dark Gray Cardigan with Light Gray Oxford Shirt,,Dark Brown,Short Messy,White Heavy Rain
70572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70590,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70595,Master,None,Know your way around a spreadsheet,Pragmatic Coupe,Custodian,12,6,128,4,10,76302,9,739,12,1,1,Blue Lunchbox,,Black Books,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,Stubble,Auburn,Straight Sideswept Fringe,White Light Rain
70596,Grandmaster,None,Read the Bitcoin white paper twice,Low Rider,Receptionist,13,10,777,6,11,1426,3,711,10,1,1,Brown Leather Briefcase,,,,,Brown Leather Shoes with Laces,,Denim Jumpsuit,,Light Brown,Short Updo,White Medium Rain
70597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
